twitter_id,label,__split
1574662159929327616,offensive,train
1335820851795542016,hope,train
1414013467481227264,offensive,train
1607863219468791808,none,train
1413484137126658048,hope,train
1335962334548942848,none,train
1334195639731818496,none,train
1448955589929934848,hate,train
1387285222681686016,none,train
1324774446842990336,hate,train
1601562564672261888,none,train
1550360111599714304,hate,train
1621107233013796864,hate,train
1492609476947496960,none,test
1417639103961747456,hope,test
1293872579707625472,none,val
1511222756175667200,offensive,train
1279817987562835968,hate,test
1586392548045529088,none,train
1315681119988322304,none,test
1305915557569540096,none,train
1387347289350475776,offensive,val
1596329137681362944,hate,val
1483988709380960256,hate,train
1499896381942677504,offensive,val
1395577758030385152,hope,val
1605205160145588224,none,train
1485726041121472512,none,train
1466835372080615424,hate,train
1545248062460891136,hate,test
1499476842155229184,offensive,train
1327672848756994048,offensive,train
1298542614791290880,none,train
1454642952517603328,none,train
1492323273610182656,offensive,train
1369846803143745536,offensive,test
1612451253145030656,hate,train
1615022609896177664,offensive,train
1595410211698794496,hate,train
1606718922262192128,hate,test
1633547684005986304,hate,train
1606234799714078720,hate,train
1329137283535151104,none,val
1373801653120344064,offensive,test
1505689667773083648,offensive,test
1427452221533401088,hope,train
1435587078838947840,none,test
1372879915192836096,none,train
1572904381607194624,none,train
1433098333766172672,hope,train
1626657719376568576,hate,train
1329106695621128192,hate,val
1372080857977122816,offensive,train
1342123620349452288,hate,train
1577822649635545088,hate,train
1413332360624541696,hate,val
1506994701093769216,hate,train
1317784278353252352,hate,test
1619321681335488512,none,train
1336274714864594688,none,train
1592622584516202496,none,train
1474911757147774976,offensive,test
1633224520440983552,offensive,train
1479107878527008768,offensive,train
1630213551716712448,hate,val
1566740579651813376,hate,train
1651495885711310848,none,train
1604105118550482944,none,train
1620952440890880000,offensive,train
1321329510890033152,offensive,train
1592477221859782656,none,test
1603647254648295424,hate,train
1367550916371640320,offensive,train
1595256800198406144,offensive,train
1404908437566365696,offensive,train
1414918993207513088,none,train
1468751174849511424,offensive,test
1510799684490641408,offensive,train
1603414057171697664,offensive,train
1596407137642872832,hate,train
1342876649491197952,hate,train
1626794127164571648,offensive,train
1626969929025978368,none,val
1606022721279705088,none,train
1575312551528878080,hate,train
1329952557402386432,offensive,train
1610498301236854784,offensive,train
1638472134476406784,none,train
1618428963390640128,none,train
1608296691005784064,hate,train
1464464473763332096,offensive,train
1510937475400843264,offensive,train
1608287578171613184,offensive,train
1329998021350871040,offensive,train
1361647521832050688,hate,train
1494663419655507968,hate,train
1503613885848428544,hate,train
1611165753708892160,offensive,test
1513140353666273280,none,test
1548539205537746944,none,train
1594125280024530944,hope,train
1411113609187504128,hate,train
1357970896242282496,none,test
1377924288678785024,none,train
1641609772838408192,none,val
1487582760688627712,hate,train
1320694290696331264,none,val
1610078846769930240,offensive,val
1603294030023966720,hope,train
1482899925780287488,offensive,train
1383344441251926016,hate,train
1635981093718327296,hate,train
1605758556304719872,hope,train
1497668105195118592,offensive,train
1346789003035553536,none,train
1472688715424309248,offensive,train
1597675336736862208,hate,test
1338945606744731648,none,train
1364002327632445440,none,train
1275112350023024640,offensive,train
1326933534733430784,hate,train
1480661496107610112,hope,test
1612258754942181376,hope,train
1549062884612792320,offensive,train
1472632278782296064,offensive,train
1329029861739024384,none,test
1623511287417212928,none,test
1422769641198395136,offensive,train
1600020034298028032,offensive,val
1365497292820774912,hate,test
1606637549899747328,none,train
1551571214421966848,none,val
1598243393380880384,offensive,train
1624564448131182592,hate,train
1424900296677937152,offensive,train
1324939596094902272,offensive,val
1331311508492587008,hate,test
1638640931556712448,hate,train
1282731168358699008,none,train
1616712804366524416,none,train
1351727143559041024,offensive,val
1473338134712750080,hate,train
1464435013269606400,none,train
1644015484445007872,hate,train
1271151257193975808,none,train
1611144441557037056,offensive,test
1611116261391360000,hate,train
1641144672700465152,hate,val
1577520269329137664,hate,train
1327792499038019584,none,test
1608971288017788928,offensive,train
1369392229098401536,offensive,train
1304527899228135424,none,train
1444680356741980160,offensive,train
1620757877794443264,none,train
1319125791213522944,offensive,train
1421938948906045440,none,test
1620032758969171968,hate,train
1491582195072307200,offensive,train
1638506026101006336,hope,train
1314519108264886272,hate,train
1355545999079575552,none,val
1497410273350762496,hate,val
1634283757380292608,hope,train
1394351831476748288,offensive,train
1599064127070097408,offensive,train
1544879717370793984,none,val
1388781253059649536,hate,train
1329438728310370304,none,test
1629075939819761664,hate,train
1502707691189411840,hate,train
1621469437097377792,hope,train
1599249102314708992,hate,train
1597987350931705856,none,train
1609082581223608320,none,train
1489044218874155008,none,train
1447290964977061888,offensive,train
1322674455362048000,none,test
1597095281039880192,hate,test
1552425197164236800,none,train
1486260868388114432,none,train
1464810704712654848,none,train
1598105274035761152,hope,test
1553493049237553152,none,train
1593942661744005120,hate,train
1432497519263633408,offensive,train
1297191572505861888,none,train
1387768831452516352,offensive,test
1281585398033141504,none,val
1423387787391389696,none,train
1487715146453684224,offensive,train
1597378185112715264,hate,test
1631279805449502720,hate,train
1617018408935264256,hate,train
1497162914633035520,hate,val
1429883728260632576,offensive,train
1331719767842041856,none,train
1623134742043586560,hate,train
1434646221675765504,offensive,train
1593245366446874624,none,train
1601819679018070016,hate,test
1430638908509990912,offensive,test
1443498592027791104,none,val
1401617248054304768,none,train
1574530928809910272,hate,train
1455807307175112704,offensive,train
1605974216192299008,none,train
1598081893026926592,none,train
1616954286067560448,hate,test
1487970812279808000,none,train
1358158229956665088,none,train
1320076525400690688,offensive,val
1325075311147552768,offensive,train
1317268722453794816,none,train
1575488294523088896,none,train
1479534817775656960,offensive,test
1358385595287011328,hate,train
1486897594710171648,offensive,train
1277994638343917568,none,train
1621456805464342528,none,train
1596361638923407360,none,test
1603022250441154560,none,test
1585294880976171008,offensive,train
1325497139510775808,none,train
1543975883261808640,hope,val
1304382246405771264,none,train
1584340214247411712,hate,train
1469966697973137408,hope,train
1644966156170584064,hate,train
1616069338167152640,hate,test
1305796302756814848,none,train
1620284072647077888,hate,val
1561481682913558528,none,train
1611739531648339968,hate,train
1372305749926350848,none,test
1359940961615380480,hope,val
1588819217352105984,none,train
1417771579568795648,none,train
1602914002924888064,hate,train
1363066571330060288,none,train
1353915436350328832,offensive,train
1508874130455638016,none,train
1423572316181737472,offensive,train
1346305717481971712,none,train
1600128579177656320,none,train
1425324414363652096,hate,train
1609205304285188096,hope,val
1329680951329370112,offensive,train
1354776521857241088,offensive,train
1613391819756261376,none,train
1610630556701626368,hate,train
1315331195153125120,hate,val
1623728622790971392,offensive,train
1308622393640878080,hate,train
1334467418182144000,none,train
1615343208342618112,none,train
1440977733975162880,none,test
1318262500081750016,none,test
1597987822488940544,hate,train
1614942463193481216,hate,train
1365859056297066496,offensive,val
1596881601518096384,hate,train
1633057535467954176,none,test
1569223272264536064,offensive,train
1404968443313627136,hate,train
1589061913769832448,offensive,train
1325694153645285376,offensive,train
1304048322714501120,hate,train
1317314403092627456,offensive,train
1586921690138923008,none,val
1469624559724896256,hope,train
1438807899493609472,hate,train
1401268727300100096,offensive,test
1315759409512013824,offensive,test
1574714925489979392,offensive,train
1446174228508782592,offensive,train
1577834802518130688,offensive,train
1364546409056329728,hate,test
1293131821417455616,none,val
1335491232747892736,offensive,val
1330194011664035840,hate,train
1380943663144951808,none,train
1496340520691548160,hate,train
1622706112989372416,offensive,train
1464987662247501824,hate,train
1626407382598180864,offensive,train
1650456932300226560,hate,train
1436254313463132160,none,test
1612857617738600448,none,val
1374451977673871360,offensive,train
1542916308928532480,hope,train
1628586665718448128,hate,train
1402234961931952128,offensive,val
1639274973326917632,none,train
1343601354888130304,none,test
1332687301839884288,offensive,train
1583799449717202688,offensive,train
1404618145936162816,hate,train
1563165832170991616,hate,train
1349929852359618304,offensive,train
1546547702015692800,offensive,train
1371974616336457728,offensive,train
1546071109904334848,hate,train
1342665248218750720,none,test
1585805082796314624,offensive,train
1426020677702852608,offensive,train
1612237310178852864,hate,train
1272509108554477568,hate,train
1320440765030502400,none,train
1330781711265918976,offensive,train
1602974885583720448,hope,train
1272470816014381056,none,test
1343859896505298944,none,train
1350669636484947968,none,test
1379660812084637696,offensive,train
1427224930941378304,hate,train
1450206471057117184,none,val
1583499031090966528,offensive,train
1590526718317449216,hate,val
1374073397320163328,hope,train
1599347372605460480,none,train
1586709180433534976,none,train
1643730518788263936,hate,train
1273566570455891968,none,val
1341019245300359168,hope,test
1576460763170209792,offensive,val
1621452238680907776,none,train
1592684419793436672,offensive,test
1579242973870821376,hate,train
1599737389949542400,offensive,test
1460080117699469312,none,train
1617307410699538432,offensive,train
1582849794732498944,none,test
1589130617861869568,offensive,train
1617018390564012032,hate,train
1316816157450665984,offensive,val
1452288165457416192,offensive,train
1646154218569449472,hope,train
1456322062541369344,hate,train
1300950226761666304,none,val
1317555823749570304,offensive,val
1405739089022775296,offensive,train
1626553033411665920,hate,train
1599547996827693056,offensive,train
1614438920216772608,hate,train
1630745578823995392,offensive,train
1654736229043142656,offensive,train
1559469067202969600,hope,test
1676909233416163328,hate,val
1339269030700593152,offensive,train
1619278780824166400,offensive,val
1362311364811890688,offensive,train
1496808758307176448,hate,train
1358552125127729152,none,train
1453302906116001792,hate,train
1440286257934864384,hate,test
1381308151006367744,offensive,train
1545652159064068096,hate,train
1612419983954382848,hate,test
1599737440989691904,hate,train
1366041240119218176,none,train
1648210626672488448,offensive,test
1464908966228594688,offensive,val
1283677384579973120,none,train
1605594943652696064,offensive,train
1572464765263544320,offensive,train
1375162296251641856,hate,test
1507170716373893120,hate,train
1322251555136065536,none,train
1479560182933950464,hate,train
1387738943727284224,hate,train
1341111801648451584,none,train
1599052121684717568,offensive,train
1609205226308788224,none,test
1375378144375537664,none,train
1416381907470897152,offensive,train
1349641170754953216,none,train
1465036377117110272,hope,test
1571186805008990208,hate,train
1574992950731636736,hate,train
1372564982806757376,none,train
1450676891527045120,hate,train
1363172574251810816,hate,train
1620673012919054336,hope,train
1639608122636378112,hate,test
1300123195501096704,none,train
1276121894878666752,hope,train
1322281720427781888,none,train
1329226355402297088,none,train
1627044908862418944,offensive,train
1281016527261753088,none,train
1474339833677942784,offensive,test
1353736781280268288,hope,test
1435572928347840512,offensive,train
1454391280558120960,hate,val
1458391037353803520,none,train
1638900335333785600,hate,train
1547378678983757824,offensive,train
1353990285911601152,hate,train
1478462124145975296,offensive,val
1565026925235605504,hate,train
1483989686175604736,none,train
1435094728467533824,hate,train
1277292377913339904,hate,train
1616069274593902592,hate,val
1417847171995553536,none,train
1614255140403548160,hate,train
1617145276707344384,hate,test
1444975882603479040,hate,train
1579037843426803712,offensive,train
1283361901779484672,none,train
1348634043282300928,none,test
1617822630182281216,none,train
1496076984237105152,offensive,train
1321965726727634688,offensive,train
1599881817426866176,hate,test
1367187797598220288,offensive,train
1641433566537031680,offensive,test
1612193255893991424,none,val
1364652074940719104,offensive,train
1599667890047025152,none,train
1321227221743423488,offensive,test
1432813110159724544,none,test
1617856394912464896,none,test
1608839255144673280,hate,train
1417349753281597440,offensive,val
1332321147912941568,hope,test
1592941466695118848,none,train
1390609125508370432,hope,val
1348961903570276352,offensive,train
1490812211530457088,offensive,train
1372277094718316544,hate,train
1638604041663008768,hope,train
1586327836620734464,offensive,val
1379510378649022464,none,train
1470876302240587520,offensive,val
1421577552964079616,hate,train
1360983371611004928,offensive,test
1316464416691556352,none,train
1416249191072927488,offensive,train
1345578052856799232,offensive,train
1359838695529062400,none,train
1546359121770942464,offensive,train
1608368736909811712,offensive,train
1638283939658833920,hate,train
1635954821021724672,hate,test
1596740181519802368,hate,train
1616199844057518080,hate,test
1330375292070866688,none,train
1567551042480492544,offensive,train
1413967629463736320,none,test
1304374758113521664,none,train
1592478847299383296,hate,test
1612750546242355200,hate,train
1556804283000967168,offensive,test
1610358826825547776,none,val
1605382557230678016,offensive,train
1380081904465104896,none,train
1360213041435000832,hope,test
1441889589396975616,hope,train
1592080934060593152,hate,test
1347194469033115648,hate,train
1623825122564923392,hate,train
1588151745779220480,hate,val
1612049143324880896,none,val
1458703669868777472,hate,train
1430169646708231936,offensive,train
1575041483430047488,hate,train
1602716771793895424,offensive,train
1621146838777872384,none,train
1369906572034412544,offensive,train
1502076533799800832,offensive,val
1619840225039237120,offensive,train
1344524354089082880,none,test
1308779157640314880,none,test
1333002785940529152,none,train
1593657776135454720,none,train
1600800675473956864,hate,train
1318658483575717888,hope,train
1353264360668487680,none,train
1487902484312072192,none,train
1613234271073832960,none,train
1474849693020610304,offensive,test
1359062996773928960,hate,train
1548889703658598400,none,train
1289452331998699520,none,test
1613930314308386816,none,train
1325181343068647424,hate,train
1609492500804141056,offensive,train
1610767335723261952,none,train
1327188954274291712,offensive,train
1569008212631863296,offensive,val
1422001282798297088,none,test
1324138919089373184,offensive,train
1501741121545846784,offensive,test
1384793918286573568,hate,train
1602810965011189760,none,val
1464943005463314432,none,train
1434646269369200640,hate,train
1428599617491439616,offensive,train
1586739953551155200,none,train
1391664813236006912,offensive,val
1633811403592146944,none,train
1469991826941693952,offensive,train
1466774286610223104,hate,train
1364652116044902400,none,train
1473387691010052096,offensive,train
1595335204625080320,hope,train
1620671122755944448,none,train
1335902304084635648,none,train
1542758272209457152,hate,val
1464780739325661184,offensive,train
1653066824873803776,hate,train
1360982095905099776,offensive,train
1355516819268894720,hate,train
1298816634874929152,none,val
1427636853482663936,none,train
1379631635822477312,offensive,train
1352494740550389760,hate,train
1610784001299714048,none,train
1577374014062080000,hate,train
1583382740267040768,hate,train
1423037436565860352,none,train
1598610904408621056,hope,val
1331699220202524672,hate,val
1593156435785158656,hate,train
1601520036107423744,hate,train
1391499625098588160,none,test
1510816350482190336,hate,train
1598738567777333248,hate,val
1478155847146831872,hate,train
1478174102066245632,hate,train
1282685318270013440,hope,train
1325558718298288128,hope,train
1453241734540972032,offensive,train
1593047804389515264,hate,train
1373917988479324160,none,train
1611059948988895232,offensive,train
1321784318784688128,hate,train
1354973846596706304,offensive,test
1334481506224451584,none,train
1572150142140305408,none,train
1552236530583879680,offensive,test
1346637524605652992,offensive,train
1656432601295454208,hate,val
1457803970529824768,hate,train
1291849513401974784,hate,val
1305036536656932864,none,test
1491760699441356800,none,train
1662896900763254784,offensive,train
1470664571908198400,hate,val
1324471302846058496,none,test
1598910612373110784,offensive,test
1349361100354150400,none,train
1473115835212435456,offensive,train
1644385727021449216,offensive,val
1651403780410294272,none,train
1271162773905592320,hate,train
1555614611164246016,offensive,train
1385065669205581824,none,train
1556190144977420288,offensive,train
1404291890502156288,offensive,train
1499474684710109184,offensive,train
1364364283862081536,offensive,train
1394911319720022016,hate,train
1504962673825308672,hope,train
1500008174778466304,offensive,train
1571082518081974272,none,train
1326976801550307328,none,train
1603476622899876096,offensive,train
1636134516296146944,none,test
1465187811628392448,hope,train
1329878108946751488,none,val
1349417032610156544,hate,train
1644204639162695680,hope,test
1348977971374252032,hate,train
1497147963222552576,hope,train
1329817670011801600,hope,train
1652855322199851008,offensive,test
1391757542112509952,hate,train
1331629214311862272,none,train
1469855992116617216,none,train
1630865757499162624,hate,train
1592726616194838528,hate,train
1616597045284048896,none,val
1325937609131122688,none,train
1401418945165508608,offensive,train
1604082032451239936,none,train
1486006297535426304,offensive,train
1611739502178979840,none,train
1385359323019218688,none,train
1391333253638987520,hate,train
1326980792325693440,offensive,test
1633318039742472192,hate,test
1332212783975370752,hope,test
1426559891708198912,hate,train
1413995981356535808,hate,train
1577025129426870272,none,train
1343738532867813376,none,train
1322177447345999872,offensive,val
1590941885534654464,offensive,test
1317283113005887488,hate,train
1585744165442551808,none,train
1657714768059289600,hope,train
1414464375138750464,offensive,train
1603782002250895360,none,test
1489575791138684928,offensive,train
1639341103512944640,hate,test
1371568491661119488,offensive,test
1560419633957687296,none,train
1451895090121748480,hate,train
1611083220774273024,hate,train
1474139698302001152,none,train
1406174835558977536,none,train
1620132491419058176,hope,train
1594163948764467200,offensive,train
1618609079857090560,hate,train
1616050351584559104,none,train
1618122150367612928,hate,train
1284946368935743488,offensive,train
1511257988601950208,hate,train
1574369735315263488,hate,train
1644515094309511168,hate,val
1377486114299207680,hope,train
1643659931164213248,none,train
1641576505259040768,hate,train
1336671538343456768,none,train
1366358283708203008,offensive,train
1390504217199140864,hate,train
1445673809638428672,offensive,train
1481948592071974912,offensive,train
1358205061009182720,none,test
1612745696058445824,none,train
1315760046106701824,none,train
1362672187468038144,hate,train
1391167766770634752,hope,train
1325401313631465472,none,train
1310589677964087296,offensive,val
1298296051997315072,none,train
1318459502715338752,offensive,train
1547044965842288640,offensive,train
1616069210219626496,none,train
1496898421281931264,hope,train
1289983131370455040,hate,val
1337350330766544896,none,train
1399474084526833664,offensive,train
1308788513849192448,none,train
1577026715129630720,offensive,train
1367913153544216576,hate,train
1648006334938226688,none,train
1501956509609050112,hate,test
1423237062271152128,offensive,train
1330737846924275712,none,train
1351347958470553600,none,val
1294184565699944448,none,train
1291080629438865408,none,train
1422545234764894208,none,train
1507200088820527104,offensive,test
1560771584209698816,hope,train
1631474368252444672,offensive,train
1603659241281183744,hate,train
1439576586030886912,hope,train
1551242215502057472,hate,train
1400303050187841536,none,train
1288699616247131904,none,train
1602974517592313856,none,train
1361737727302074368,offensive,train
1324257575546818560,offensive,val
1463948061743460352,none,train
1329152473706221568,none,train
1309968979495194624,hate,train
1609901635983085568,none,train
1332776070072782848,none,test
1602365314934927360,hate,train
1437673434847264768,hate,test
1379901844453998336,hope,val
1497482706925412352,hate,train
1473938495676817408,hate,test
1334527749285875712,hate,train
1392691518037708800,offensive,train
1385594418707812352,none,test
1400454321620152320,hate,train
1322221748948008960,hope,train
1599487670656245760,none,train
1611100761873694720,hope,train
1547528744809676800,offensive,train
1486701492383981568,offensive,train
1321860699358957568,none,train
1456939144203149312,offensive,train
1469611308647596032,none,train
1294279523723345920,none,train
1505628431391723520,offensive,train
1607967918398005248,hate,train
1341248263379447808,offensive,train
1617668700576059392,none,train
1650449072027729920,offensive,val
1346078372431081472,hate,train
1330632911683538944,hate,train
1613005937870094336,hope,train
1288203474887475200,offensive,test
1618519935319429120,none,val
1409437765079609344,hope,train
1332563368998301696,hate,train
1510332121910497280,hate,test
1616841302393630720,offensive,train
1326118096977993728,hope,train
1338363115709325312,offensive,train
1341292401562968064,hate,train
1331749830083948288,none,train
1326085727717711872,none,train
1454315031139651584,offensive,test
1325046010356379648,none,val
1300408525949198336,none,val
1621974636874317824,none,train
1438684142825361408,offensive,val
1644656906978328576,hate,train
1599389345751842816,none,train
1458242783953702912,offensive,train
1319279139904389120,none,train
1592095388806577920,hate,train
1509986309259079680,hate,train
1640333171010019328,offensive,train
1617401150264713216,none,train
1635615176136224768,hope,train
1425094999834824704,hate,train
1592473488711127040,none,train
1610930985394397184,offensive,train
1603685774863507456,none,train
1376354005081849856,none,val
1562463096354242560,offensive,test
1289952827884724224,hope,train
1619587092841132032,hope,train
1547298767543549952,none,val
1483365808394878720,offensive,train
1631144419901440000,none,train
1592463160564400128,none,train
1383616451764834304,offensive,val
1346800423873732608,none,train
1563441774450049024,hate,train
1325743119481114624,offensive,test
1355208062743834624,hate,train
1384115155768733696,offensive,train
1502547493170683904,hate,test
1343829210910101504,hate,train
1384568329462075392,hate,train
1645538518247133184,hope,test
1365678312052428800,offensive,train
1407128588256743424,hate,train
1601144712064225280,offensive,train
1608093856368574464,hate,train
1345367701410246656,none,train
1501279382245191680,hate,test
1388585055631646720,offensive,val
1617476030964592640,hate,train
1561224327227654144,none,train
1320957371275972608,none,train
1449597106407288832,hope,train
1618783962666782720,hate,train
1595638904547328000,hope,train
1352693262713294848,hope,val
1566757871999647488,hate,train
1321132220258672640,none,train
1390124270815166464,hate,train
1487842084019228672,hate,train
1510836221697683456,hate,val
1547527205349105664,none,train
1368169467910455296,hate,train
1326917881574154240,none,train
1618845692067475456,offensive,train
1576139249224515584,none,train
1375689525696007936,offensive,train
1345385376719003648,none,train
1593851324684173312,none,train
1605481835793768448,none,train
1291844480576958464,hate,train
1619204259941339136,hate,train
1344960248151478272,none,train
1336264884967927808,hope,val
1322611966976864256,none,train
1641462841185034240,hate,train
1366085907120607232,none,train
1638471567473557504,offensive,train
1343542142820634624,hope,test
1593047531583574016,hope,train
1496685748262621184,hate,train
1596859441332498432,none,train
1381200449353682688,offensive,train
1621760011708817408,none,train
1315743953422028800,none,train
1328292175331930112,none,val
1614409759431467008,hate,train
1557955128828825600,hope,test
1543157339372625920,none,train
1605373677087756288,none,train
1434095465465847808,offensive,train
1327068190485176320,hate,test
1593738518366330880,none,train
1476211593826295808,offensive,test
1499874417849028608,hate,train
1382212694808408064,offensive,train
1283911984409346048,offensive,train
1318817547685421056,hate,train
1596900773786685440,hate,train
1448786506617868288,offensive,train
1465987670841118720,hate,train
1602081311820288000,hate,train
1625492092003946496,offensive,test
1569316843109892096,hate,train
1361873333986480128,none,train
1482474899759374336,none,train
1494826905433870336,hate,train
1271833697612967936,none,train
1617968886544203776,hate,train
1465475263026847744,offensive,train
1641599438371307520,none,train
1346426170267619328,none,train
1614900853869248512,none,test
1340297979333390336,none,test
1345551107330813952,hate,test
1347966934244057088,hate,val
1569031499357327104,hate,train
1297176242593173504,none,train
1348781966167072768,offensive,train
1453468274201489408,offensive,train
1606466615406694400,none,train
1648183742471569408,offensive,train
1545727774207483904,hope,train
1486760425802895360,hope,train
1326253834499448832,hate,train
1591905836984573952,hate,train
1606303451243315200,offensive,train
1488535555830915072,none,train
1280594103831605248,none,train
1326887118350802688,none,train
1603037201872621568,none,train
1652000679005761536,hate,train
1642845881736019968,none,train
1434063912471834624,hate,train
1336768148796829696,none,test
1335177594275237888,hate,val
1480631236955709440,hate,val
1370828204278177792,hate,train
1566818307482738688,hope,train
1332352774995140608,offensive,train
1319699927329550336,none,train
1614290751411691520,offensive,train
1642187717260787712,hate,train
1607065907343552512,hate,train
1431814500420882432,none,train
1379418649748996096,hate,train
1612228760618651648,offensive,train
1274845384733593600,none,val
1579285073995890688,offensive,train
1424193296470003712,offensive,val
1426087661689769984,hope,val
1617273625995878400,hate,train
1549507882529464320,none,train
1559873473341693952,hate,test
1595114850413252608,offensive,train
1415610083455770624,none,train
1554058913858945024,hate,train
1547256038352633856,hate,train
1319865990205800448,hate,val
1444664827155259392,none,train
1557179448474099712,hope,train
1388949934775443456,hate,train
1611034113762287616,none,train
1629536634134831104,none,train
1343285916828368896,offensive,train
1577526331931246336,offensive,train
1347981202964307968,offensive,train
1362356188348887040,hate,train
1496956889430736896,hate,train
1376837448295047168,offensive,train
1609892558439677952,hate,train
1588915694820728832,offensive,train
1358521615496134656,offensive,train
1316755483630460928,offensive,train
1460686490455920640,offensive,train
1397281409711022080,hope,train
1323353451766702080,offensive,train
1508096978626158592,hate,val
1640761002965827584,hate,train
1329771618290323456,hate,train
1379720550793240576,hate,train
1438459532007682048,none,test
1466353375323299840,hate,train
1357902546195652608,hate,train
1499021824327364608,offensive,val
1504734902050250752,offensive,train
1484848157708197888,none,train
1620990000564240384,hate,train
1347348608576843520,hate,train
1607391517236416512,none,train
1618927417996840960,hope,train
1625149701430321152,none,train
1373619467712921600,none,train
1605656790242205696,none,train
1629040251653050368,offensive,train
1589022376976867328,offensive,val
1553884542808760320,hate,val
1615746283943198720,offensive,train
1509400565473853440,hate,val
1640004560965058560,hate,val
1339692716347826176,hate,train
1276660976209801216,none,train
1338392397378539520,none,train
1450762098494038016,offensive,train
1324155130770608128,offensive,train
1602211968768774144,hate,val
1595586996453482496,hate,train
1615828324592541696,hope,train
1603136757872168960,offensive,val
1554180431238553600,offensive,train
1596298847546138624,hate,train
1343616645986660352,offensive,val
1337411373870026752,none,val
1440556064806637568,none,train
1385578944821399552,offensive,train
1469089847449374720,hate,train
1640492935442571264,none,train
1571123773583294464,none,train
1484305686322237440,offensive,train
1593072978924666880,hope,val
1306716029259862016,offensive,train
1508313423737729024,hate,test
1595736868615749632,hate,train
1321692838648860672,none,val
1319394279475847168,none,train
1320937410906230784,none,train
1379284143964585984,offensive,train
1634551961902108672,hate,train
1643363329161965568,offensive,train
1331899173348773888,none,train
1612578140483616768,hate,train
1449299348332769280,offensive,val
1627513203839352832,hate,val
1338559294648832000,offensive,train
1579112779436679168,offensive,train
1360921163833179904,hate,test
1605064672591462400,none,train
1653667179072561152,offensive,train
1547865949394546688,none,train
1575742954844528640,none,train
1627769365654392832,hate,train
1317374186512330752,none,train
1607385227441078272,none,test
1595256582484418560,hate,train
1360273182855429888,hope,train
1497723032730849280,none,test
1328336617032048640,none,val
1602094616618082304,hate,train
1363126860750667776,hate,val
1444046788957294592,offensive,val
1545000508473151488,hate,train
1643411744688156672,offensive,val
1390864266224406528,offensive,train
1621669203441754112,offensive,train
1458496472643682304,hate,train
1386744251271327488,none,train
1329228162216194048,none,train
1469412098124005120,hate,train
1592584537649086464,hate,train
1597345602681344000,offensive,test
1352285920603631616,hate,train
1326932865515446272,none,train
1495129126197469184,hate,train
1627395580363264000,hope,train
1455175382886273024,offensive,train
1381154030441877504,offensive,train
1431226902942035968,offensive,train
1641711222356680704,offensive,train
1413952181544366080,hate,train
1350593993952927744,offensive,train
1604081616967856128,hate,val
1512824227501645824,hate,train
1459750718835933184,none,test
1600771031018352640,hate,train
1350943097996369920,hate,test
1542908667934162944,none,val
1408622048629374720,hate,train
1358714653518540800,none,val
1598660281323769856,offensive,val
1332881237225005056,none,train
1362263850066865920,hate,train
1630222465904304128,none,train
1494509789535166464,offensive,train
1480999158622441472,hope,test
1560709177319768064,offensive,train
1589236078690865152,offensive,train
1349671585540689920,hate,train
1544384167135395840,offensive,train
1339236930031144960,none,train
1484449251597955072,offensive,test
1591722337363456000,hope,val
1464311987672948736,hate,train
1467420744191782912,hate,val
1482473884737806336,none,train
1628560341050220544,offensive,train
1289668729018544128,none,train
1512053999901581312,offensive,train
1600521793898520576,hate,train
1378755782125182720,hate,train
1604733134108594176,hate,test
1380156833537609728,offensive,train
1419857262831677440,hate,train
1347769519218036736,hate,train
1606760497893625856,offensive,train
1331355228050837504,offensive,train
1377123762139586560,hate,val
1286301664673243136,hate,train
1592507399315017728,hate,train
1597224500374167552,offensive,train
1489998545415409664,offensive,train
1456501212963016704,hate,train
1465399906017976320,offensive,val
1304196385949069312,none,train
1544338907860443136,hate,test
1620532244724203520,hope,train
1424701044391612416,none,train
1292937786622959616,none,train
1555980865473114112,hate,train
1374746418380992512,offensive,train
1595256757399470080,hate,train
1605095622603948032,none,train
1330781752940433408,offensive,test
1623221070890168320,offensive,test
1609568260915187712,hate,train
1584662147455275008,none,train
1482403979929788416,hate,train
1492442565425213440,offensive,train
1332474015286484992,offensive,val
1624278574566973440,none,train
1373333974374879232,none,test
1378285023904813056,offensive,train
1619259337532391424,none,train
1439101559477055488,hope,train
1600374981459726336,offensive,train
1562878017050841088,hate,train
1378117833457012736,hate,test
1273739522019332096,none,train
1394035430790676480,none,val
1577200180524625920,hate,train
1560187944740192256,offensive,train
1598713910659514368,hate,train
1558094921046937600,offensive,train
1337245221613166336,none,train
1447472046326300672,offensive,train
1368169265992450048,hate,train
1551907051516854272,hate,train
1606211610405502976,offensive,train
1424809982646791936,offensive,val
1609410405004083200,hate,train
1486778714708918272,offensive,test
1603595651744505856,hate,train
1486957075515293696,hate,train
1407307281780314112,none,val
1492441323730779904,none,train
1619571951974117376,hate,train
1564057445529534464,hate,train
1636985528078704640,offensive,train
1439591236566982656,offensive,train
1329499737427480576,hate,train
1600020916708249600,none,val
1414351228201537536,offensive,train
1359728387602980864,none,train
1333879098540761088,offensive,train
1620154433496842240,none,val
1452893215992975104,hate,val
1662920649969487872,hate,train
1571969016435965952,none,train
1495217958351785984,offensive,train
1599592168012009472,hate,train
1326162444323090432,none,train
1439380017671282688,offensive,train
1299302783896748032,none,train
1596881576104980480,none,train
1365240080542146304,hate,train
